name,gridid,sector,product_type,deployment_type,product_ids,url,admin_url,has_main_product,logo_url
Flagship,3165,Finance,Service Provider,Supported,22,https://explorer.thegrid.id/profiles/Flagship,https://data.thegrid.id/app/dashboard#profile=3165,Yes,https://img.thegrid.id/upload/5b68b1b8654ca8bf3e9477b536dba63d8ca669e70655f4e157d5a9437815f8a2.svg
Powerledger,3186,Asset Management,L1,Supported,22,https://explorer.thegrid.id/profiles/Powerledger,https://data.thegrid.id/app/dashboard#profile=3186,Yes,https://img.thegrid.id/upload/d0e71ba7b68f76673b5c95aa06b7dd4a81a34f46d12418b8741cb61721bb8c73.png
Okay Bears,3193,Social,Social Platform,Deployed,22,https://explorer.thegrid.id/profiles/Okay_Bears,https://data.thegrid.id/app/dashboard#profile=3193,Yes,https://img.thegrid.id/upload/1f7fb55ee868006db868e11630f18c825f461e35f85814e3c3e335eb4e636124.svg
NovaDEX,3221,Finance,Decentralised Exchange,Deployed,22,https://explorer.thegrid.id/profiles/NovaDEX,https://data.thegrid.id/app/dashboard#profile=3221,Yes,https://img.thegrid.id/upload/651cd2d2de3255fab9512085955b56d4ee0f4f1385bf7eacbb603c51fc02af1c.svg
Integral,3222,Service Provider,FinOps Tooling,Supported,22,https://explorer.thegrid.id/profiles/Integral,https://data.thegrid.id/app/dashboard#profile=3222,Yes,https://img.thegrid.id/upload/2d78ecc746e9cd1af583ee1ef9a2842becb366043776535cd173dfdcc971d67f.svg
Jumper,3227,Finance,DEX Aggregator ,Supported,22,https://explorer.thegrid.id/profiles/Jumper,https://data.thegrid.id/app/dashboard#profile=3227,Yes,https://img.thegrid.id/upload/3ebf0312f1828cb944501916010010a9e6fc97ea590450f7de66585fb260d5a8.svg
Chomp,3249,Gaming,Social Platform,Deployed,22,https://explorer.thegrid.id/profiles/Chomp,https://data.thegrid.id/app/dashboard#profile=3249,Yes,https://img.thegrid.id/upload/c17d5a545a751530b6ccf6a4a7458467b9429a87f83bba2df1ff9e165b05a9fe.svg
Solforge,3254,Infrastructure,Cross-chain Infrastructure,Deployed,22,https://explorer.thegrid.id/profiles/Solforge,https://data.thegrid.id/app/dashboard#profile=3254,Yes,https://img.thegrid.id/upload/987aa28b57bf937890c7ee84b52369da56fe572cc613d822436a52d3dab63ec7.svg
Send,3294,Meme,ASSETS,Deployed,22,https://explorer.thegrid.id/profiles/,https://data.thegrid.id/app/dashboard#profile=3294,No,https://img.thegrid.id/upload/2d8c51378a9832e0b535e9f47d22cd9975ee4c86acb1ce7c9b7c56baaa76ddfa.svg
Tapestry,3299,Developer Tooling,Developer Tooling,Supported,22,https://explorer.thegrid.id/profiles/Tapestry,https://data.thegrid.id/app/dashboard#profile=3299,Yes,https://img.thegrid.id/upload/2f0b47674dc892a99d02d33aba25d9da36d4f02b3e282df600de9f91be4dc84a.svg
Atlas,3306,Blockchain Platforms,L2,Deployed,22,https://explorer.thegrid.id/profiles/Atlas,https://data.thegrid.id/app/dashboard#profile=3306,Yes,https://img.thegrid.id/upload/8534a1e29cd146a0d449522bacbdfccb75c2f7a84e4aac4640ba58fbfdb50028.svg
Fragmetric,3313,Infrastructure,Liquid Staking,Supported,22,https://explorer.thegrid.id/profiles/Fragmetric,https://data.thegrid.id/app/dashboard#profile=3313,Yes,https://img.thegrid.id/upload/ff2d3da41efb3b15b28a2b25432c90310bd256ddf91c1d234f866d31cc8966e0.png
Solana Floor,3336,Media,News & Media,Supported,22,https://explorer.thegrid.id/profiles/,https://data.thegrid.id/app/dashboard#profile=3336,Yes,https://img.thegrid.id/upload/b307d70bf38298a3ca458c5d94904cadd6ce90f980e600759f298271b492d67b.svg
